customer_id,tenure_months,monthly_charges,total_charges,support_tickets_90d,usage_drop_pct,late_payments_12m,satisfaction_score,contract_type,payment_method,internet_service,tech_support,senior_citizen,dependents,autopay,churn
CUST-02645,33,86.53,2536.11,1,23.8,1,10.0,One year,Bank transfer,Fiber optic,No,0,0,1,0
CUST-02646,1,91.43,58.49,4,12.4,2,3.8,Two year,Credit card,Fiber optic,No,0,1,0,1
CUST-02647,41,40.47,1711.1,4,29.1,2,9.1,One year,Bank transfer,DSL,No,0,0,1,0
CUST-02648,57,77.97,4318.49,1,36.5,1,7.8,One year,Mailed check,DSL,No,0,1,1,0
CUST-02649,68,92.26,6467.94,3,3.2,2,9.4,Month-to-month,Electronic check,DSL,No,0,0,1,0
CUST-02650,24,70.92,1721.78,1,15.2,1,8.8,One year,Bank transfer,None,Yes,0,0,0,0
CUST-02651,64,108.12,7185.26,2,28.4,0,5.9,Month-to-month,Credit card,DSL,Yes,0,1,1,0
CUST-02652,64,142.73,9045.42,2,-5.8,0,7.1,Month-to-month,Electronic check,DSL,Yes,0,1,0,0
CUST-02653,72,51.48,4467.89,3,4.1,1,4.5,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-02654,27,49.38,1192.14,0,-2.0,1,6.2,Month-to-month,Credit card,DSL,Yes,0,1,1,0
CUST-02655,62,53.42,3086.21,2,15.4,0,7.2,Two year,Electronic check,None,No,0,1,0,0
CUST-02656,41,122.97,4785.19,0,-22.4,1,7.6,One year,Bank transfer,Fiber optic,No,0,1,1,0
CUST-02657,5,107.19,483.21,6,31.0,0,8.5,Month-to-month,Credit card,DSL,Yes,0,0,0,1
CUST-02658,20,74.21,1054.32,3,16.5,1,9.9,One year,Credit card,Fiber optic,No,0,1,0,0
CUST-02659,49,79.02,3945.62,5,17.4,0,6.3,Month-to-month,Bank transfer,DSL,No,0,0,1,0
CUST-02660,12,55.14,185.35,1,-29.8,0,9.2,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-02661,32,102.92,3333.86,5,-8.6,1,7.6,Month-to-month,Electronic check,Fiber optic,No,0,0,0,1
CUST-02662,56,67.36,3434.35,2,31.8,0,4.7,Month-to-month,Electronic check,DSL,No,0,1,0,0
CUST-02663,11,70.72,682.6,0,5.2,0,6.8,Two year,Electronic check,DSL,No,0,0,0,0
CUST-02664,36,95.05,3572.94,3,-19.6,0,7.3,One year,Bank transfer,None,Yes,1,0,0,0
CUST-02665,16,72.74,1739.85,4,11.5,0,5.6,One year,Electronic check,DSL,Yes,1,0,1,0
CUST-02666,39,71.42,2515.88,1,18.9,1,5.2,One year,Credit card,DSL,No,0,0,1,0
CUST-02667,18,78.3,1371.82,0,16.5,1,5.2,Month-to-month,Mailed check,Fiber optic,No,0,0,0,0
CUST-02668,70,100.27,6837.96,2,5.6,0,6.1,One year,Mailed check,None,No,0,0,0,0
CUST-02669,6,124.1,527.13,1,26.2,1,5.5,One year,Bank transfer,DSL,Yes,0,0,0,1
CUST-02670,70,94.39,6428.56,0,-3.2,2,9.3,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-02671,58,100.49,6034.44,3,16.6,1,2.7,Month-to-month,Mailed check,DSL,No,1,1,0,1
CUST-02672,62,72.4,4366.79,1,10.2,0,7.3,Month-to-month,Bank transfer,DSL,No,0,0,0,0
CUST-02673,62,58.18,4169.49,0,5.9,0,8.1,Month-to-month,Electronic check,DSL,Yes,0,0,1,0
CUST-02674,14,96.31,1452.33,2,1.9,1,5.4,Month-to-month,Electronic check,Fiber optic,No,0,0,0,1
CUST-02675,68,82.79,5377.22,2,2.5,3,6.7,One year,Electronic check,DSL,No,0,0,1,0
CUST-02676,43,38.17,1549.63,2,8.5,1,6.5,Month-to-month,Credit card,Fiber optic,No,0,1,0,0
CUST-02677,70,68.81,4616.24,1,3.3,1,7.0,One year,Electronic check,Fiber optic,No,0,1,0,0
CUST-02678,64,75.68,5043.54,1,19.7,0,8.3,Month-to-month,Electronic check,Fiber optic,Yes,1,0,1,0
CUST-02679,42,63.71,2266.13,3,-0.6,0,8.1,Month-to-month,Credit card,DSL,Yes,1,0,1,0
CUST-02680,27,119.49,2890.99,1,33.1,0,6.0,One year,Credit card,DSL,No,0,1,0,1
CUST-02681,9,91.44,675.07,0,-1.3,1,4.4,Month-to-month,Electronic check,DSL,No,0,0,0,1
CUST-02682,8,116.45,1102.34,1,22.7,0,7.4,Two year,Credit card,None,No,0,1,1,0
CUST-02683,29,85.38,2784.29,0,23.4,2,5.9,Month-to-month,Bank transfer,Fiber optic,Yes,0,1,0,0
CUST-02684,59,80.28,5081.66,1,10.7,1,6.2,One year,Electronic check,DSL,Yes,0,1,1,0
CUST-02685,37,51.78,2048.31,2,9.2,0,7.5,Month-to-month,Bank transfer,None,No,0,1,0,0
CUST-02686,35,78.33,2720.83,3,-3.7,0,6.3,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-02687,18,78.37,1609.32,3,-0.3,0,7.7,Month-to-month,Electronic check,Fiber optic,No,0,0,1,0
CUST-02688,41,39.72,1342.39,1,11.5,0,10.0,Month-to-month,Electronic check,None,No,0,0,1,0
CUST-02689,46,62.89,2431.78,0,7.3,1,8.3,Month-to-month,Mailed check,DSL,No,1,0,0,0
CUST-02690,71,68.95,5004.61,1,26.9,1,9.5,Month-to-month,Mailed check,DSL,No,0,1,1,0
CUST-02691,53,89.58,4496.32,2,0.7,0,8.0,Two year,Bank transfer,Fiber optic,Yes,1,1,0,0
CUST-02692,44,90.92,3984.15,5,1.7,1,7.2,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-02693,66,61.72,4103.43,1,-18.6,1,8.0,Month-to-month,Electronic check,None,No,1,1,1,0
CUST-02694,31,91.13,2887.06,2,18.3,1,8.0,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-02695,68,72.9,5191.65,1,16.9,1,8.7,Two year,Electronic check,Fiber optic,No,0,0,0,0
CUST-02696,27,20.0,748.02,2,23.6,0,7.2,Month-to-month,Credit card,Fiber optic,No,1,0,1,0
CUST-02697,10,64.43,693.05,3,24.5,0,4.7,One year,Electronic check,None,Yes,0,1,1,0
CUST-02698,31,108.21,3244.01,3,20.6,1,4.5,Month-to-month,Electronic check,None,No,0,0,1,1
CUST-02699,10,30.91,336.04,2,21.3,1,7.9,Month-to-month,Credit card,DSL,No,1,0,0,0
CUST-02700,9,81.16,581.39,3,17.8,2,5.1,Month-to-month,Electronic check,DSL,No,0,0,0,1
CUST-02701,64,122.39,7783.85,1,20.2,0,8.3,Two year,Electronic check,Fiber optic,No,0,0,0,0
CUST-02702,58,56.7,3943.14,1,-21.5,1,9.5,One year,Credit card,DSL,Yes,0,1,1,0
CUST-02703,16,78.06,1294.51,2,-9.6,0,6.7,Month-to-month,Electronic check,Fiber optic,Yes,0,0,0,0
CUST-02704,61,41.49,2643.45,1,-12.2,1,9.3,One year,Credit card,Fiber optic,No,1,0,1,0
CUST-02705,5,123.56,441.43,3,28.3,0,7.6,Month-to-month,Electronic check,Fiber optic,No,1,0,1,1
CUST-02706,21,75.67,1844.09,4,-4.5,1,7.1,Two year,Electronic check,DSL,Yes,0,1,1,0
CUST-02707,51,79.31,4234.88,0,-2.0,0,7.2,Month-to-month,Bank transfer,DSL,No,0,0,0,1
CUST-02708,22,115.92,2742.08,2,8.1,0,5.6,Two year,Credit card,DSL,Yes,0,0,0,0
CUST-02709,53,96.52,5169.28,0,-11.9,2,5.4,Two year,Electronic check,Fiber optic,Yes,1,0,0,0
CUST-02710,63,53.48,3627.79,0,14.1,1,4.1,Month-to-month,Mailed check,None,No,0,1,1,0
CUST-02711,5,59.88,617.32,0,-26.1,0,5.8,Two year,Mailed check,Fiber optic,Yes,0,0,1,0
CUST-02712,2,91.86,254.49,2,-10.8,0,10.0,Two year,Bank transfer,None,Yes,1,0,1,0
CUST-02713,68,60.52,4086.71,1,11.2,1,4.4,Two year,Electronic check,DSL,No,0,0,0,0
CUST-02714,38,20.0,983.64,2,-11.9,1,5.0,Month-to-month,Electronic check,Fiber optic,Yes,0,1,0,0
CUST-02715,37,76.51,2604.84,2,28.8,2,5.6,One year,Mailed check,DSL,No,0,0,0,0
CUST-02716,34,36.55,1063.21,0,8.7,1,5.7,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-02717,32,123.26,3930.99,3,26.1,1,7.6,Two year,Electronic check,DSL,No,0,0,1,1
CUST-02718,50,82.95,3712.16,1,13.7,0,6.0,Month-to-month,Electronic check,DSL,No,0,0,1,0
CUST-02719,42,52.66,2418.62,3,7.8,0,6.7,One year,Electronic check,DSL,No,0,0,1,0
CUST-02720,12,58.44,460.55,2,-7.9,1,5.6,Two year,Electronic check,DSL,Yes,0,0,0,0
CUST-02721,46,25.1,1036.73,1,22.9,0,6.2,Two year,Electronic check,DSL,No,1,1,1,0
CUST-02722,49,47.22,2260.46,4,15.1,2,7.0,Two year,Credit card,Fiber optic,Yes,0,1,0,0
CUST-02723,9,106.46,967.96,2,41.4,1,6.9,Two year,Electronic check,DSL,Yes,0,0,0,1
CUST-02724,28,140.49,3847.81,1,21.3,1,10.0,One year,Credit card,None,Yes,0,0,1,0
CUST-02725,57,98.34,5588.54,3,1.6,0,7.0,One year,Bank transfer,Fiber optic,Yes,0,1,0,0
CUST-02726,45,75.42,3378.99,1,12.6,0,6.7,Month-to-month,Electronic check,Fiber optic,No,0,0,1,0
CUST-02727,10,65.91,547.34,1,14.8,1,2.6,Two year,Credit card,Fiber optic,No,0,0,0,0
CUST-02728,3,51.22,20.0,1,26.6,0,7.5,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-02729,42,135.67,5968.51,1,29.1,0,3.5,One year,Credit card,None,Yes,0,0,1,0
CUST-02730,34,72.72,1946.38,4,5.4,1,8.1,Month-to-month,Electronic check,DSL,No,0,1,0,0
CUST-02731,70,137.24,9555.37,0,-11.4,0,7.4,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-02732,38,117.02,4329.54,0,-21.7,1,8.5,Month-to-month,Credit card,Fiber optic,No,0,1,0,1
CUST-02733,68,29.26,2094.38,2,-10.2,1,6.0,Two year,Mailed check,DSL,No,0,0,1,0
CUST-02734,16,59.35,586.03,3,-1.5,1,7.1,Month-to-month,Credit card,Fiber optic,No,0,0,0,0
CUST-02735,33,59.27,1830.96,4,32.1,0,8.3,Month-to-month,Bank transfer,Fiber optic,Yes,1,0,1,0
CUST-02736,11,75.76,807.77,5,32.3,2,5.4,Month-to-month,Credit card,DSL,No,0,1,1,1
CUST-02737,42,76.31,3472.54,2,23.4,1,8.2,Month-to-month,Electronic check,DSL,Yes,0,0,1,0
CUST-02738,14,161.89,2349.51,3,27.7,1,8.1,Month-to-month,Bank transfer,DSL,No,0,0,1,1
CUST-02739,36,47.84,1426.37,2,-3.3,1,6.9,Month-to-month,Credit card,DSL,Yes,0,0,1,0
CUST-02740,25,84.41,1988.38,4,-16.2,0,9.9,One year,Bank transfer,DSL,No,0,0,0,0
CUST-02741,14,95.26,1555.15,1,-8.1,0,8.0,Two year,Electronic check,DSL,No,0,0,1,0
CUST-02742,7,77.96,245.53,2,-24.6,1,4.1,Two year,Electronic check,DSL,No,1,0,1,0
CUST-02743,37,81.09,2980.67,2,-9.8,1,8.9,One year,Electronic check,Fiber optic,Yes,0,0,1,0
CUST-02744,69,48.75,3361.47,1,-0.1,1,5.9,Month-to-month,Credit card,Fiber optic,No,0,1,1,0
CUST-02745,15,80.98,1118.25,6,10.7,1,8.5,One year,Credit card,None,No,0,0,0,0
CUST-02746,30,92.32,3443.54,2,10.2,0,7.6,One year,Credit card,DSL,Yes,0,0,0,0
CUST-02747,17,87.17,1378.71,2,-3.0,0,2.3,One year,Mailed check,None,Yes,0,0,0,0
CUST-02748,59,93.97,5656.67,1,17.1,0,8.2,One year,Electronic check,None,No,0,1,1,0
CUST-02749,30,117.55,3334.92,5,-2.7,2,6.7,One year,Credit card,DSL,No,0,1,1,1
CUST-02750,71,104.24,7532.98,4,8.2,0,6.3,One year,Bank transfer,Fiber optic,Yes,0,0,1,0
CUST-02751,18,80.0,1657.7,1,-9.8,0,6.3,Two year,Credit card,DSL,No,0,0,0,0
CUST-02752,6,45.19,124.15,4,25.4,1,8.5,One year,Credit card,Fiber optic,No,0,0,0,0
CUST-02753,42,61.2,2556.72,2,8.3,1,5.4,Month-to-month,Mailed check,Fiber optic,Yes,0,0,1,0
CUST-02754,47,71.85,3153.13,3,18.9,0,9.1,Two year,Credit card,DSL,Yes,1,0,0,0
CUST-02755,72,85.07,5838.94,3,-11.5,1,4.4,One year,Electronic check,Fiber optic,Yes,0,0,1,0
CUST-02756,63,64.61,4329.63,2,10.8,1,7.6,One year,Credit card,Fiber optic,Yes,0,1,1,0
CUST-02757,64,51.8,3176.7,0,17.2,0,8.5,Month-to-month,Electronic check,Fiber optic,No,0,1,0,0
CUST-02758,46,44.73,1454.18,3,-24.7,0,8.4,Month-to-month,Bank transfer,DSL,Yes,1,0,1,0
CUST-02759,26,31.77,1267.36,2,26.7,1,7.4,One year,Electronic check,DSL,Yes,0,0,1,0
CUST-02760,31,71.42,2013.5,1,-12.0,1,6.7,Month-to-month,Bank transfer,Fiber optic,No,0,0,1,0
CUST-02761,10,36.85,306.91,2,11.4,0,6.1,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-02762,32,49.99,2009.91,1,36.6,1,4.9,Month-to-month,Electronic check,Fiber optic,No,0,0,1,0
CUST-02763,27,66.97,1772.75,4,23.3,0,5.9,Month-to-month,Electronic check,Fiber optic,No,0,1,0,0
CUST-02764,3,40.59,80.94,1,-15.8,0,5.4,One year,Electronic check,Fiber optic,No,1,0,0,0
CUST-02765,15,88.63,1022.41,3,5.2,1,5.1,Month-to-month,Electronic check,DSL,Yes,0,0,0,0
CUST-02766,39,98.73,3441.76,3,27.7,0,10.0,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-02767,27,62.62,1649.14,1,-5.1,2,4.0,Two year,Credit card,Fiber optic,Yes,0,0,0,0
CUST-02768,72,65.76,4825.42,2,2.2,1,9.1,One year,Credit card,Fiber optic,No,0,0,1,0
CUST-02769,35,93.05,3333.13,2,1.8,0,4.9,Two year,Bank transfer,DSL,Yes,0,0,0,0
CUST-02770,70,58.01,3940.38,0,17.1,0,5.3,Month-to-month,Electronic check,Fiber optic,No,0,1,1,0
CUST-02771,48,56.08,2696.9,3,-16.6,0,5.2,Two year,Bank transfer,DSL,No,1,1,1,0
CUST-02772,3,111.5,20.0,2,18.0,0,5.1,Month-to-month,Mailed check,Fiber optic,Yes,0,0,0,1
CUST-02773,15,102.76,1656.44,2,-2.0,0,8.8,Month-to-month,Bank transfer,DSL,Yes,1,0,0,0
CUST-02774,51,94.84,4877.19,2,7.8,0,8.2,Month-to-month,Bank transfer,Fiber optic,No,0,1,0,0
CUST-02775,40,103.92,4650.22,1,4.4,0,6.7,Month-to-month,Bank transfer,DSL,No,0,0,1,0
CUST-02776,22,22.64,499.95,0,17.6,0,10.0,Two year,Electronic check,Fiber optic,No,0,0,1,0
CUST-02777,38,115.91,4168.91,2,7.7,0,7.1,Month-to-month,Electronic check,DSL,No,0,0,1,0
CUST-02778,66,88.98,5860.0,5,31.0,0,7.2,One year,Credit card,Fiber optic,No,0,0,1,0
CUST-02779,28,106.3,2894.45,4,23.8,1,5.9,Month-to-month,Electronic check,Fiber optic,Yes,0,0,0,1
CUST-02780,4,88.84,464.04,0,-4.7,0,5.7,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-02781,23,79.37,1832.23,2,29.8,0,6.1,Two year,Bank transfer,None,Yes,0,0,0,0
CUST-02782,68,70.29,4464.73,0,13.1,1,8.6,One year,Electronic check,DSL,No,0,0,0,0
CUST-02783,55,88.28,4446.46,2,10.7,1,8.1,Month-to-month,Bank transfer,None,Yes,0,0,1,0
CUST-02784,61,69.27,4291.2,1,21.6,1,9.4,Month-to-month,Electronic check,Fiber optic,No,0,0,1,0
CUST-02785,66,102.3,7097.58,1,-8.7,2,5.8,Month-to-month,Electronic check,DSL,No,0,0,1,0
CUST-02786,9,33.58,322.06,0,-14.1,1,8.2,One year,Bank transfer,DSL,Yes,0,1,0,0
CUST-02787,21,62.84,1522.96,1,8.4,1,7.6,Month-to-month,Credit card,Fiber optic,No,0,0,0,0
CUST-02788,5,135.26,929.5,0,-1.7,0,7.9,Two year,Credit card,Fiber optic,Yes,1,0,1,1
CUST-02789,1,60.47,127.17,1,41.2,1,5.5,Two year,Credit card,Fiber optic,Yes,0,1,0,0
CUST-02790,61,71.32,4146.9,0,-4.2,1,5.2,Month-to-month,Bank transfer,None,No,0,1,0,0
CUST-02791,68,53.29,3672.55,1,8.6,0,8.1,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-02792,12,87.4,1350.57,3,11.1,0,8.7,Two year,Electronic check,Fiber optic,Yes,1,0,0,0
CUST-02793,52,57.38,3116.23,4,27.7,2,6.0,Month-to-month,Electronic check,DSL,Yes,0,0,0,0
CUST-02794,39,72.8,3026.26,1,-7.9,1,8.2,Month-to-month,Electronic check,DSL,No,0,0,0,0
CUST-02795,5,101.77,393.21,3,-17.8,0,9.3,One year,Electronic check,DSL,Yes,0,1,0,0
CUST-02796,66,58.43,3805.79,1,30.3,3,6.4,Month-to-month,Credit card,Fiber optic,No,1,0,0,0
CUST-02797,63,100.08,6275.36,3,9.3,3,4.5,One year,Bank transfer,DSL,No,0,0,0,0
CUST-02798,41,101.02,4128.99,1,21.0,0,4.7,Two year,Electronic check,Fiber optic,Yes,0,0,1,0
CUST-02799,51,107.54,5776.53,1,21.7,2,5.9,One year,Credit card,Fiber optic,Yes,0,0,0,0
CUST-02800,29,81.94,1789.47,3,24.5,0,6.3,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-02801,58,168.76,9795.71,3,2.0,1,7.0,Month-to-month,Electronic check,Fiber optic,No,0,0,1,1
CUST-02802,33,107.53,3528.62,0,-2.4,4,7.1,Two year,Electronic check,DSL,No,0,1,1,0
CUST-02803,72,87.1,5928.32,0,-23.9,0,6.6,One year,Bank transfer,Fiber optic,No,0,0,0,0
CUST-02804,5,53.47,435.29,4,-7.9,0,8.3,One year,Electronic check,DSL,No,0,0,0,0
CUST-02805,13,75.28,797.51,2,9.0,4,5.7,Month-to-month,Electronic check,Fiber optic,Yes,0,0,1,1
CUST-02806,70,117.94,8166.54,1,-3.2,1,9.4,Two year,Credit card,DSL,No,0,1,0,0
CUST-02807,21,125.87,3105.47,0,-10.3,2,8.8,Month-to-month,Bank transfer,Fiber optic,No,0,0,0,0
CUST-02808,23,119.39,2998.46,0,8.8,0,8.7,Two year,Credit card,Fiber optic,No,0,1,0,0
CUST-02809,57,99.99,5843.05,4,29.5,0,5.9,Month-to-month,Electronic check,Fiber optic,No,0,1,1,0
CUST-02810,14,42.84,694.95,1,7.1,2,6.9,Month-to-month,Mailed check,Fiber optic,No,1,0,1,0
CUST-02811,37,91.64,3349.51,3,-10.1,1,8.4,Month-to-month,Electronic check,Fiber optic,No,0,0,1,0
CUST-02812,21,43.24,1407.88,1,28.4,0,6.7,Month-to-month,Electronic check,DSL,Yes,0,0,1,0
CUST-02813,15,36.35,745.79,3,-4.4,1,5.8,Two year,Electronic check,DSL,No,0,0,0,0
CUST-02814,70,84.7,5741.61,2,31.7,0,5.8,Month-to-month,Electronic check,DSL,No,0,0,1,0
CUST-02815,15,92.65,1039.72,2,3.8,1,5.9,Two year,Credit card,DSL,No,0,0,0,0
CUST-02816,7,103.29,864.74,1,9.7,0,5.0,One year,Electronic check,Fiber optic,Yes,0,0,1,0
CUST-02817,49,91.92,4490.11,5,33.0,0,10.0,Month-to-month,Electronic check,None,Yes,0,1,0,0
CUST-02818,63,92.88,5494.21,1,-13.6,1,3.6,One year,Credit card,Fiber optic,Yes,0,0,0,0
CUST-02819,10,50.43,611.45,1,-8.8,2,5.3,Two year,Electronic check,Fiber optic,No,0,0,1,0
CUST-02820,51,75.06,3760.8,4,2.8,0,8.2,One year,Credit card,Fiber optic,No,0,0,1,0
CUST-02821,39,35.8,1528.87,2,5.8,0,5.9,Month-to-month,Mailed check,Fiber optic,No,1,0,0,0
CUST-02822,60,21.91,1425.04,2,50.3,1,6.5,Two year,Electronic check,DSL,Yes,0,0,1,0
CUST-02823,10,98.74,835.33,2,-6.2,1,7.8,One year,Electronic check,Fiber optic,No,0,1,0,0
CUST-02824,71,56.91,4198.82,3,-12.9,0,9.0,Two year,Bank transfer,Fiber optic,No,0,0,0,0
CUST-02825,45,102.43,4484.87,3,-7.0,1,6.6,One year,Credit card,Fiber optic,No,0,1,0,0
CUST-02826,61,109.03,6542.61,1,11.7,1,8.8,Month-to-month,Mailed check,Fiber optic,No,0,1,1,0
CUST-02827,27,60.66,1504.75,6,15.9,0,4.0,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-02828,68,94.53,6710.78,2,-3.3,1,6.0,Two year,Credit card,Fiber optic,No,1,0,0,0
CUST-02829,46,59.49,2666.4,4,8.3,2,8.0,Two year,Bank transfer,Fiber optic,No,0,0,0,0
CUST-02830,10,26.32,606.31,2,39.1,0,10.0,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-02831,67,81.45,5903.02,3,8.6,2,5.4,Month-to-month,Credit card,DSL,Yes,0,0,0,0
CUST-02832,58,64.82,3574.88,1,13.1,1,5.0,Month-to-month,Electronic check,None,No,0,0,0,0
CUST-02833,22,65.68,714.71,1,38.2,0,7.7,Month-to-month,Credit card,Fiber optic,No,0,0,1,0
CUST-02834,40,133.31,5593.53,2,-3.2,0,7.2,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-02835,28,35.28,902.35,3,-4.2,1,5.8,Month-to-month,Mailed check,Fiber optic,No,0,1,0,0
CUST-02836,40,88.72,3332.25,3,0.5,1,4.9,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-02837,70,50.15,3363.32,3,-0.4,1,6.2,Month-to-month,Credit card,DSL,No,0,1,0,0
CUST-02838,65,103.43,6619.25,1,-21.1,0,8.0,Two year,Mailed check,Fiber optic,Yes,0,0,0,0
CUST-02839,16,86.36,1706.06,2,10.2,3,6.5,Month-to-month,Electronic check,DSL,No,0,0,0,1
CUST-02840,70,88.62,6243.38,0,11.5,2,9.2,One year,Bank transfer,Fiber optic,No,0,1,1,0
CUST-02841,32,51.54,1970.18,1,5.0,0,6.9,Month-to-month,Mailed check,Fiber optic,No,1,0,1,0
CUST-02842,51,56.56,3008.12,1,12.0,0,8.2,One year,Credit card,DSL,Yes,0,1,1,0
CUST-02843,56,103.96,5744.45,3,12.1,0,7.6,Two year,Mailed check,Fiber optic,No,0,1,1,0
CUST-02844,35,127.58,4367.71,2,-13.1,2,6.4,Month-to-month,Electronic check,DSL,No,1,0,1,0
CUST-02845,33,91.45,3158.25,2,12.6,0,8.6,Two year,Electronic check,DSL,No,0,0,1,0
CUST-02846,33,52.87,1949.82,0,16.9,0,4.9,Month-to-month,Electronic check,Fiber optic,No,1,0,0,0
CUST-02847,63,87.49,5761.07,0,-17.6,2,6.1,Month-to-month,Electronic check,Fiber optic,Yes,1,1,1,0
CUST-02848,28,145.97,4021.78,3,31.4,2,6.4,Month-to-month,Credit card,Fiber optic,Yes,0,1,0,1
CUST-02849,21,80.87,1742.07,2,-11.8,0,7.8,Month-to-month,Bank transfer,Fiber optic,Yes,0,0,0,0
CUST-02850,27,118.93,3357.12,0,-10.2,2,8.2,Month-to-month,Electronic check,None,Yes,1,1,0,0
CUST-02851,15,57.27,763.06,1,11.2,2,5.6,One year,Credit card,None,No,0,0,1,0
CUST-02852,29,76.82,1944.04,3,16.6,2,5.4,Month-to-month,Credit card,Fiber optic,No,0,1,1,0
CUST-02853,9,95.35,656.58,3,20.4,1,7.2,Two year,Electronic check,Fiber optic,No,0,0,0,0
CUST-02854,7,89.13,563.65,4,17.0,1,4.3,Month-to-month,Bank transfer,DSL,Yes,0,1,1,0
CUST-02855,53,56.54,3162.17,2,-0.3,0,8.9,Month-to-month,Credit card,DSL,Yes,0,0,1,0
CUST-02856,6,55.33,646.72,2,9.7,1,6.7,Month-to-month,Electronic check,DSL,No,0,1,1,0
CUST-02857,41,105.67,3993.46,4,2.9,0,5.0,One year,Credit card,DSL,No,0,0,1,0
CUST-02858,57,111.36,6198.18,2,10.8,0,5.0,Two year,Credit card,Fiber optic,Yes,0,1,0,0
CUST-02859,53,120.34,6288.55,1,9.1,3,7.7,Two year,Credit card,None,Yes,0,0,0,0
CUST-02860,33,128.51,4439.51,0,-0.1,1,7.6,Month-to-month,Electronic check,DSL,No,0,1,0,0
CUST-02861,14,81.77,1012.75,3,2.4,0,5.7,Two year,Credit card,DSL,Yes,0,0,0,0
CUST-02862,68,69.29,4604.29,3,-21.6,0,6.9,Month-to-month,Electronic check,Fiber optic,No,0,0,0,0
CUST-02863,61,115.83,6712.63,1,21.3,0,5.1,Two year,Mailed check,Fiber optic,No,0,0,0,0
CUST-02864,45,97.97,4529.5,1,12.8,0,6.6,Month-to-month,Electronic check,Fiber optic,Yes,0,0,1,0
CUST-02865,7,50.49,313.08,3,-28.9,1,9.8,Month-to-month,Electronic check,None,No,1,0,0,0
CUST-02866,3,49.06,20.0,4,20.7,1,10.0,Month-to-month,Credit card,DSL,No,0,0,1,0
CUST-02867,23,91.77,2045.83,3,7.2,1,6.7,One year,Electronic check,Fiber optic,No,0,1,0,1
CUST-02868,12,73.04,1158.23,4,-7.0,1,7.9,Month-to-month,Electronic check,Fiber optic,Yes,0,1,0,0
CUST-02869,62,77.26,4538.9,0,-8.4,0,7.8,Month-to-month,Electronic check,Fiber optic,Yes,0,0,1,0
CUST-02870,15,108.03,1410.04,1,-3.0,1,4.0,Month-to-month,Credit card,DSL,No,0,0,1,1
CUST-02871,21,99.25,2397.31,0,-6.9,0,5.0,Month-to-month,Bank transfer,None,Yes,0,1,1,0
CUST-02872,71,115.24,8200.98,5,-4.8,0,2.9,One year,Bank transfer,Fiber optic,No,0,0,1,0
CUST-02873,59,23.92,1578.72,0,35.2,0,7.9,Two year,Electronic check,Fiber optic,No,1,0,1,0
CUST-02874,16,85.1,1462.04,1,13.9,0,10.0,Two year,Bank transfer,Fiber optic,No,0,0,0,0
CUST-02875,28,97.45,2719.77,3,40.6,1,9.0,Month-to-month,Bank transfer,DSL,No,0,0,0,1
CUST-02876,38,35.26,1252.81,0,11.6,1,7.2,One year,Electronic check,DSL,No,0,1,1,0
CUST-02877,48,59.66,3071.57,1,17.3,1,6.9,One year,Electronic check,DSL,No,1,0,0,0
CUST-02878,68,54.47,3994.54,4,-6.1,1,6.5,Two year,Credit card,None,No,0,0,0,0
CUST-02879,63,78.61,5223.48,0,5.3,0,9.0,One year,Electronic check,DSL,Yes,0,0,1,0
CUST-02880,71,123.58,8477.81,1,6.7,1,7.5,One year,Mailed check,Fiber optic,Yes,0,1,0,0
CUST-02881,3,134.63,730.12,0,17.9,0,7.2,Month-to-month,Electronic check,Fiber optic,No,1,1,1,1
CUST-02882,18,55.2,904.12,2,7.2,0,5.1,Two year,Electronic check,DSL,Yes,0,1,0,0
CUST-02883,41,92.74,3613.58,0,13.6,3,8.2,One year,Electronic check,DSL,No,0,0,0,0
CUST-02884,4,93.65,332.27,0,13.0,0,6.8,Month-to-month,Credit card,DSL,No,0,0,0,0
CUST-02885,26,88.85,2517.88,1,3.2,1,7.8,One year,Electronic check,DSL,No,0,1,0,0
CUST-02886,12,89.17,1205.16,0,1.5,0,8.9,Month-to-month,Electronic check,Fiber optic,No,0,1,0,0
CUST-02887,68,86.5,5818.15,2,-2.7,1,4.2,Month-to-month,Electronic check,Fiber optic,No,0,1,1,0
